property_id,sale_date,area_sqft,bedrooms,bathrooms,location_score,property_age,distance_city_km,near_school,near_metro,crime_rate_index,house_price_inr
201316,12/1/2016,1972,3,3,7.4,13,17.6,1,1,5.48,29108044
201317,11/1/2021,3262,7,5,6.5,28,18.9,1,0,2.6,44030048
201318,3/1/2013,3776,7,6,6.4,47,21.3,1,0,4.35,43933526
201319,9/1/2012,2380,5,5,7.9,15,14.1,1,0,3.35,37406444
201320,11/1/2010,2112,4,3,4.3,19,19.2,0,0,4.75,18988362
201321,4/1/2022,2015,5,3,4.4,43,16.7,1,0,6.17,19127706
201322,3/1/2022,500,1,1,8.6,36,3.8,1,1,6.82,6244694
201323,11/1/2020,1359,3,3,5.2,52,15.1,1,1,2.9,12359234
201324,7/1/2014,2457,5,4,4,22,24.8,1,0,7.28,23197556
201325,1/1/2021,535,2,2,4.2,12,13.3,0,1,4.41,5644414
201326,9/1/2019,2146,4,5,7.1,46,18.2,0,1,4.28,25724272
201327,3/1/2013,1770,4,3,5,26,11.2,1,0,4.12,18859754
201328,1/1/2010,2741,6,5,7.2,80,1.9,1,0,2.6,28748954
201329,9/1/2011,977,1,1,5,16,18.4,1,1,8.35,9062828
201330,8/1/2010,2073,3,3,5.2,18,19.1,0,0,5.38,22481421
201331,10/1/2022,1684,4,4,7.6,34,6.9,1,1,5.09,23851753
201332,9/1/2021,2064,4,3,7.9,20,10.4,1,0,2.69,29182475
201333,2/1/2023,1398,2,2,8.6,26,16.1,0,1,3.67,21955872
201334,6/1/2013,1855,4,3,7.6,10,6.3,0,0,5.59,22062976
201335,9/1/2012,2025,4,3,4.8,9,19.7,0,0,2.28,21658115
201336,5/1/2010,1534,4,3,5.5,27,11.5,0,1,4.99,16399299
201337,4/1/2023,1342,3,2,8.6,31,7.2,0,1,3.73,20600135
201338,9/1/2015,1057,2,3,9.2,21,1,1,0,3.08,15288013
201339,2/1/2018,2289,4,4,7.5,26,17.5,0,1,5.29,30580380
201340,6/1/2013,1901,4,4,4.4,21,23.7,1,0,3.64,16960569
201341,8/1/2019,2236,5,4,7,47,8.7,1,0,8.73,28241570
201342,8/1/2012,1746,4,3,7.7,19,14.1,0,1,3.77,23076398
201343,1/1/2014,1896,3,3,8.5,25,13.1,1,0,5.02,29672196
201344,2/1/2020,1793,3,4,5,16,11.3,0,0,3.37,19458928
201345,6/1/2021,1960,4,3,5.7,26,13.4,1,0,5.87,20762002
201346,12/1/2019,782,1,1,7.6,15,13.2,0,0,4.27,9897937
201347,7/1/2015,1081,2,2,5.1,22,10.1,0,1,4.67,10421653
201348,12/1/2011,1547,2,1,6.8,21,21.3,0,0,5.66,18749201
201349,7/1/2017,1363,3,3,9.6,18,2.6,0,0,9.35,21360816
201350,1/1/2016,1947,4,2,7,20,14.9,1,0,6.72,25105583
201351,6/1/2016,996,1,2,9.3,9,1,1,0,4.36,13452470
201352,5/1/2022,2548,4,4,5.8,18,10.6,1,0,3.15,28834964
201353,5/1/2021,945,2,2,3.3,8,21.9,1,0,1.51,8746870
201354,4/1/2013,1183,2,1,4.2,7,24.4,1,0,4.32,11482074
201355,10/1/2023,1327,4,3,7.3,16,18.9,1,0,0.5,18225035
201356,3/1/2019,1948,4,4,7.4,31,9.5,1,0,8.76,28456993
201357,1/1/2019,1428,3,2,6.7,19,16.6,0,0,6.6,18077844
201358,1/1/2023,1728,4,3,5.3,49,18.3,1,0,5.33,17778076
201359,9/1/2019,2622,5,2,5,36,12,0,1,2.15,27668264
201360,10/1/2018,1573,4,4,4.5,16,15.6,1,1,3.69,13690157
201361,4/1/2018,1276,2,1,6.4,22,22.6,0,1,4.04,14334351
201362,10/1/2016,1524,4,3,10,15,1.7,1,0,5.74,25410709
201363,3/1/2014,1927,4,3,5.5,30,8.5,1,0,4.96,22689890
201364,9/1/2017,1727,4,2,6.1,22,16.4,1,0,5.16,22130789
201365,7/1/2014,1538,3,3,4.9,6,20.1,1,0,6.8,16113591
201366,9/1/2018,2770,5,4,2.8,15,25.8,1,1,1.01,19313336
201367,1/1/2010,643,3,2,2,33,24.9,1,0,4.56,3052724
201368,5/1/2010,2315,5,4,5.3,30,24.3,1,0,4.77,23576053
201369,5/1/2019,2404,5,4,6,29,15.5,1,0,4.85,31616084
201370,12/1/2013,1470,4,3,7.1,11,12.4,0,1,6.28,19128384
201371,8/1/2015,1759,5,4,10,23,15.3,1,1,3.07,26205267
201372,10/1/2015,2317,3,3,6.9,8,18.9,0,1,3.21,29517904
201373,6/1/2017,2111,5,5,10,21,1,1,1,3.73,35061643
201374,8/1/2011,2007,6,5,4.9,24,16.6,1,0,6.54,20995264
201375,9/1/2018,2135,4,2,4.7,48,16.3,1,0,1.72,18872367
201376,7/1/2023,1813,5,3,5.6,7,13.9,0,0,1.9,21489785
201377,7/1/2023,2318,4,3,7.2,13,15.5,0,0,2.16,32455534
201378,10/1/2018,3097,5,4,8,20,5.4,0,0,4.65,45330725
201379,4/1/2010,2137,5,5,6.7,35,14.4,0,0,3.54,24895411
201380,4/1/2017,2565,5,5,5.8,46,21.3,0,1,7.67,25845068
201381,1/1/2021,1812,3,4,8.7,12,10.7,1,0,6.43,28146348
201382,11/1/2010,1854,4,3,5.7,14,16.9,0,0,4.49,24642047
201383,7/1/2016,2812,7,5,8.5,15,9.5,1,1,3.4,34830047
201384,5/1/2023,1905,4,3,7,15,15.4,1,0,3.57,26656556
201385,3/1/2011,1592,2,2,7.8,25,9.4,0,0,4.65,15155923
201386,1/1/2022,2260,4,3,9,23,2,0,0,6.4,33610120
201387,4/1/2019,2276,5,4,6.2,21,16.8,1,1,8.74,26210225
201388,6/1/2018,1419,2,2,6.3,17,14.4,1,1,5.13,17973165
201389,4/1/2018,1731,4,3,6.8,19,5.7,1,1,0.5,21308327
201390,2/1/2021,1161,2,1,4.4,37,14.3,0,0,2.84,9640494
201391,10/1/2011,1737,4,4,5.6,30,14.9,1,0,5.22,19020733
201392,10/1/2015,1620,3,2,7.1,10,4.4,0,0,3.77,21795516
201393,1/1/2021,2305,5,5,8.2,22,7,1,1,3.05,35662083
201394,4/1/2019,1483,3,3,7.3,10,11.9,0,0,7.66,19689855
201395,8/1/2022,983,2,2,8.7,42,10.4,1,0,5.76,12564581
201396,11/1/2011,2097,3,2,6.1,21,18.4,1,0,3.65,19159086
201397,5/1/2011,1780,2,2,4.8,16,19.5,1,1,5.25,15656429
201398,7/1/2022,1330,1,1,5.2,15,9.9,1,0,4.37,14811253
201399,8/1/2019,2208,4,4,1,20,26.7,0,1,5.97,13343782
201400,9/1/2016,1492,4,3,10,16,4.3,0,1,2.18,23558048
201401,4/1/2013,1766,5,3,4.4,23,13.1,1,0,1.9,17000033
201402,6/1/2021,2130,5,3,6.3,10,15,1,1,2.07,26242137
201403,6/1/2020,1115,4,3,9,19,10.9,1,0,6.01,16324559
201404,1/1/2016,1877,3,3,7.4,41,4.4,1,0,3.34,21499929
201405,1/1/2023,2333,6,5,8.8,14,13.5,1,0,4.15,37831584
201406,2/1/2019,1363,3,2,8.4,3,14.2,1,1,4.22,21158934
201407,12/1/2023,506,1,1,5.3,17,22,0,1,3.79,4930837
201408,5/1/2013,1686,5,4,2.2,26,27.4,0,1,6.02,11992197
201409,11/1/2016,1878,4,3,8.4,12,12.1,0,1,5.03,20862087
201410,4/1/2011,3694,7,5,5.7,21,15.7,1,0,2.7,41275258
201411,12/1/2010,500,1,1,4.9,20,20.6,0,1,2.84,4182812
201412,8/1/2016,500,1,1,4.4,9,21.5,1,1,2.54,5142138
201413,8/1/2016,2094,4,4,6.7,28,10.3,0,1,6.33,24238057
201414,2/1/2023,1748,3,2,9.4,8,1.6,0,1,7.04,29596356
201415,5/1/2021,1767,4,4,2.5,27,29.7,0,1,5.85,12788455
201416,12/1/2010,2334,5,4,5.6,14,11.4,0,0,5.38,27520796
201417,8/1/2022,1173,2,3,8.8,12,10,0,0,1.72,17455109
201418,6/1/2016,1896,4,3,6.9,28,13,1,1,3.42,22951524
201419,7/1/2019,1736,3,2,4.9,12,13.5,1,0,2.81,20013229
201420,11/1/2022,2332,5,4,7.9,20,8.7,1,0,4.8,35834377
201421,1/1/2010,2113,4,2,8.1,24,9.6,1,1,4.34,31164056
201422,5/1/2018,1331,3,2,4.4,34,10.4,1,1,3.45,10301828
201423,8/1/2023,2159,4,4,8.5,30,15.9,0,1,4.07,27091876
201424,2/1/2011,1383,2,3,7.4,3,8,0,1,5.87,21899027
201425,6/1/2011,771,2,2,6.8,51,13.6,1,0,7.09,7383314
201426,12/1/2012,2332,4,2,9.7,30,2.4,0,0,2.76,38769255
201427,2/1/2011,1032,1,2,4.3,18,21,0,1,0.59,8462767
201428,4/1/2021,1154,3,2,4.6,15,21,0,1,7.38,11751550
201429,5/1/2013,1429,4,2,7.1,11,6.7,1,0,2.98,17912102
201430,5/1/2010,1334,3,3,5.5,11,16.9,0,1,7.89,12259731
201431,1/1/2013,905,1,2,1.7,14,24.6,1,1,6.88,5267076
201432,8/1/2020,1175,2,2,7.6,23,4,0,1,2.42,16643886
201433,5/1/2022,624,1,1,7.8,29,13.4,1,0,4.99,7248192
201434,10/1/2015,1188,4,3,7.5,6,13.1,1,0,2.04,17045719
201435,2/1/2014,1793,4,4,8.4,38,1.5,0,1,4.66,28073854
201436,6/1/2013,2462,5,3,4.9,23,22.1,1,1,6.98,23305683
201437,2/1/2018,1822,4,4,8.7,19,1.2,1,0,1.88,26826818
201438,7/1/2011,941,3,3,6.4,20,15.3,0,0,3.32,12225839
201439,2/1/2020,2216,3,3,6.7,7,21.4,0,1,3.72,28845094
201440,12/1/2023,1144,2,3,7.5,17,7,0,1,5.12,14479568
201441,1/1/2015,2098,3,3,8.6,23,6,1,0,2.94,28850547
201442,4/1/2011,1656,3,3,7.8,40,14.8,1,0,3.95,22807786
201443,1/1/2019,1134,2,2,6.9,39,19,1,0,5.09,12485611
201444,9/1/2019,2154,5,4,7.8,45,4.7,0,1,0.85,29421385
201445,5/1/2011,1742,4,4,8.3,26,2.7,0,0,6.04,26107089
201446,10/1/2012,1318,4,2,6.4,6,7.5,0,0,4.8,15588790
201447,12/1/2019,1648,4,4,7.5,28,13.1,1,1,0.77,20485662
201448,11/1/2016,2226,5,4,9.2,11,4.8,1,1,9.32,33900369
201449,9/1/2010,1622,3,3,6.6,13,11.8,1,0,3.73,19057168
201450,3/1/2022,1701,3,3,6.9,22,13.3,1,0,5.09,22712454
201451,1/1/2010,1954,3,3,5.5,22,19.9,1,1,3.39,19301135
201452,7/1/2018,1456,2,2,5.5,27,1,0,1,5.26,16744818
201453,8/1/2023,1314,4,3,6.4,13,19.8,0,0,5.71,15466664
201454,9/1/2016,1026,2,3,6.8,26,10.3,1,1,2.23,12730810
201455,2/1/2022,1042,3,1,5.1,18,16.5,0,0,4.1,11299084
201456,6/1/2010,2186,4,4,7.3,4,13.1,0,0,6.26,24000166
201457,12/1/2022,1577,4,3,6.3,47,17.6,0,1,4.61,17546095
201458,7/1/2010,2168,4,2,8.6,33,7.2,1,1,9.82,28147552
201459,8/1/2011,1288,2,1,7.2,53,20.7,0,1,2.84,13374224
201460,6/1/2015,1371,3,3,6.2,16,11.4,0,0,5.08,14774446
201461,9/1/2011,1352,4,3,9.3,33,2.9,0,0,4.68,22293099
201462,2/1/2017,2278,4,4,5.3,8,20.6,1,0,1.32,25861313
201463,1/1/2014,1600,4,3,5.8,49,22.2,0,0,5.16,15056233
201464,8/1/2015,1886,4,3,4.8,42,9.1,0,1,4.78,17424718
201465,2/1/2022,886,3,3,6.4,41,19.8,0,1,5.69,10002061
201466,1/1/2015,1979,4,4,1.4,11,21.8,1,0,1.56,12066247
201467,1/1/2011,2226,5,3,6.2,18,17,1,1,2.63,25053133
201468,1/1/2023,1673,3,2,6.8,27,11.7,0,1,2.41,23256131
201469,12/1/2014,1814,4,3,4.9,45,12.9,1,1,4.08,21398421
201470,11/1/2011,1234,3,2,5.1,35,17.5,0,0,4.87,11032532
201471,4/1/2015,1670,4,3,8.4,9,4.9,0,0,4.92,21679451
201472,2/1/2018,1570,3,4,7.2,7,16.5,0,0,8.15,21845444
201473,9/1/2023,1141,2,3,8.5,56,1,0,1,3.32,14145853
201474,2/1/2010,2732,6,5,6.8,35,11.2,0,0,3.69,35635184
201475,9/1/2017,1409,3,3,7.5,39,9.6,1,1,5.89,17547025
201476,6/1/2010,2650,5,4,3.3,19,21.1,1,0,0.5,24358283
201477,6/1/2010,500,3,2,3.2,3,17.8,0,0,8.46,3630350
201478,9/1/2018,2295,5,5,7.2,10,10,0,0,5.03,26335557
201479,5/1/2022,500,2,1,7.1,24,15.1,1,1,9.81,6440208
201480,5/1/2016,1404,4,4,6.8,14,10.8,1,0,0.75,22235405
201481,3/1/2013,1350,3,3,6.3,18,8.3,1,0,5.68,12558263
201482,1/1/2014,1449,2,3,8.2,9,15.3,1,1,5.6,23138753
201483,1/1/2014,1111,3,3,6.4,17,6.2,0,1,5.12,16180029
201484,5/1/2016,2055,5,4,4,32,15.5,1,0,1.44,18940663
201485,5/1/2015,676,1,2,8.5,38,8.5,1,0,5.91,7772866
201486,3/1/2014,2655,5,5,8.5,18,4,0,1,5.32,38389216
201487,3/1/2016,1976,5,4,5.7,4,9.9,0,1,1.76,21577757
201488,6/1/2017,2697,5,4,7.3,18,6.7,1,1,4.11,35930911
201489,8/1/2016,2819,6,5,6.5,17,19,1,1,2.13,35318699
201490,12/1/2015,2169,4,5,5.1,7,24.6,1,0,3.03,24868223
201491,7/1/2014,1989,3,4,5.7,16,13.8,1,1,3.39,23447982
201492,1/1/2011,1335,2,2,6.8,14,12.3,0,1,4.04,17248117
201493,7/1/2021,2633,4,3,7.1,64,18,0,1,4.11,31221646
201494,12/1/2018,1289,3,3,6.4,17,9.8,0,0,7.99,17967605
201495,11/1/2010,1129,2,1,5.9,31,10.2,1,0,2.44,10245781
201496,7/1/2020,1749,4,3,6.8,23,4.5,1,0,0.5,23002534
201497,1/1/2020,1384,2,2,6.9,18,15.3,1,0,5.13,17978007
201498,5/1/2023,861,1,1,6.8,29,7.3,0,0,6.55,10611317
201499,11/1/2023,1723,4,3,5.8,28,8.4,0,1,4.21,20474122
201500,8/1/2021,1195,2,2,7.1,18,13.8,0,0,5.36,15736632
201501,1/1/2015,1362,3,2,10,18,9.3,0,1,1.12,20628870
201502,12/1/2011,1813,5,4,7.1,10,13.3,0,1,5.14,27177709
201503,1/1/2017,631,1,2,6.6,25,4.1,1,0,6.04,7013602
201504,8/1/2011,1207,3,2,7.8,26,2.1,0,1,5.53,15989723
201505,7/1/2019,1954,3,2,5.2,58,10.8,1,0,3.34,19382827
201506,12/1/2023,1486,2,3,9.5,17,4.3,0,1,6.06,22189806
201507,3/1/2020,906,2,2,6.1,12,15.4,1,1,1.87,12630010
201508,3/1/2021,1227,3,3,9.9,38,1,1,1,1.76,17780016
201509,8/1/2014,1307,2,1,5.3,16,25.6,1,0,1.45,13348200
201510,5/1/2013,2027,4,3,5.5,16,17.1,0,1,3.09,24703231
201511,11/1/2021,1018,2,3,6.8,43,21.4,1,1,1.66,12464465
201512,5/1/2010,2352,4,3,8.8,21,12.3,1,0,6.2,37195327
201513,5/1/2016,725,1,2,7.5,9,11.6,1,1,5.34,10142217
201514,9/1/2021,2697,5,4,7.5,11,14.4,1,0,4.37,43134644
201515,8/1/2018,1558,4,4,5.8,19,19.4,1,0,9.87,13884448
201516,8/1/2022,1891,2,3,3.4,17,20,1,0,5.66,14465063
201517,11/1/2010,2121,4,3,4.6,20,11.9,0,1,0.74,18440753
201518,8/1/2015,500,2,2,8.8,23,5.6,1,1,7.08,6247540
201519,7/1/2017,2590,4,3,4.6,18,21.1,1,1,5.15,26574676
201520,9/1/2010,1652,2,1,7.2,9,16.1,1,0,3.93,20680304
201521,8/1/2015,1010,3,2,3.7,10,15.2,1,0,5.25,8786940
201522,12/1/2017,2022,4,2,5.6,52,13.6,0,1,0.88,19725260
201523,8/1/2010,914,1,1,10,34,1.4,1,0,7.88,12417539
201524,2/1/2010,2117,5,5,5.5,20,13.6,1,1,2.79,25321587
201525,3/1/2023,1886,4,3,8.1,25,6.2,0,1,6.74,26675184
201526,7/1/2021,2980,6,5,3.5,22,26.9,1,1,1.45,22168404
201527,6/1/2020,1586,3,3,6,20,14.6,1,1,2.96,17197621
201528,7/1/2012,1415,3,3,4.2,9,25,1,1,5.91,12257054
201529,6/1/2019,1440,3,3,3.8,33,19.8,1,1,2.84,11091529
201530,1/1/2022,1219,1,1,7.2,21,10.1,0,1,5.16,17028674
201531,5/1/2019,2006,3,2,9,5,4.6,0,0,2.24,31356489
201532,4/1/2012,1449,3,3,9.4,25,12.4,1,0,5.25,16226338
201533,7/1/2011,1452,3,4,5.6,26,12.8,0,0,7.56,16052409
201534,6/1/2014,1279,2,3,6.3,22,10.2,1,1,3.21,16492293
201535,11/1/2012,2498,4,3,7.3,14,13.2,0,0,0.92,33913095
201536,3/1/2018,1004,3,2,7.7,5,2.4,0,1,7,17617412
201537,3/1/2015,1694,3,2,8.7,22,5.9,0,1,3.07,25769687
201538,8/1/2012,1954,5,4,5.8,10,21.7,1,0,3.63,23364661
201539,7/1/2011,2047,5,5,5.5,43,16.9,1,0,5.65,22786467
201540,10/1/2018,1750,4,4,7,40,10.9,0,1,2.83,23914925
201541,12/1/2012,1112,3,3,8.9,8,13,1,1,3.94,15175121
201542,12/1/2018,2457,6,6,6,10,6.3,0,0,6.17,35532448
201543,3/1/2023,1353,3,3,6.3,21,19.9,1,1,3.23,16672543
201544,3/1/2018,2367,6,4,6.2,11,7.8,1,1,4.24,33489096
201545,4/1/2011,1435,3,4,8.8,36,3,0,1,4.67,19154322
201546,12/1/2016,1271,2,1,5.1,20,23.5,0,0,3.85,11098657
201547,4/1/2014,1727,4,3,7.8,5,5.8,0,0,5.28,26382948
201548,3/1/2020,500,1,2,8.4,12,7.5,1,1,3.45,8633840
201549,5/1/2020,2284,4,3,7.4,17,3.8,1,1,2.95,29947984
201550,5/1/2019,1280,3,2,8.7,16,8.1,1,1,4.87,18183459
201551,5/1/2017,2056,4,3,6.8,18,13.1,1,0,10.34,25725479
201552,11/1/2017,1627,3,2,6.6,32,11.9,1,1,4.28,18967224
201553,6/1/2013,1491,3,3,6.5,4,17.1,1,0,9.82,18868989
201554,12/1/2012,1149,2,1,5.5,41,14.1,0,0,3.27,9925957
201555,3/1/2019,856,2,2,8.9,11,9,0,0,8.02,12214766
201556,8/1/2015,2007,5,5,3.7,17,18.4,0,1,4.12,23084703
201557,3/1/2021,2072,4,4,4.7,62,22.9,0,0,6.63,16068131
201558,1/1/2015,2587,5,4,6.5,16,2.6,0,0,6.04,34619674
201559,1/1/2015,1558,3,2,5.3,9,14.2,0,0,6,15504906
201560,10/1/2018,1568,3,3,4.6,50,17.9,1,0,5.96,12758271
201561,8/1/2023,2333,6,5,6.7,31,11.2,1,1,1.03,33815934
201562,2/1/2021,1753,5,4,6.1,21,13.4,1,0,2.88,21901866
201563,8/1/2012,1798,4,3,8.4,18,10.8,1,0,6.1,24999750
201564,1/1/2015,1553,2,1,6.1,25,25.7,0,0,3.09,16182888
201565,11/1/2018,2071,4,4,6.1,26,17.5,0,0,7.34,21964481
201566,4/1/2013,1733,3,2,6.7,16,6.6,0,0,4.02,20473739
201567,10/1/2016,1512,2,3,5.8,23,10.3,1,1,0.5,16788788
201568,12/1/2016,1817,4,3,8.1,16,8.3,1,1,4.26,25964458
201569,7/1/2023,1713,4,3,5.4,22,18.2,0,1,2.44,18314380
201570,5/1/2019,1820,4,4,10,24,1.6,1,0,4.11,26583923
201571,3/1/2013,1610,3,3,6.9,20,12.9,1,1,5.48,17574822
201572,1/1/2019,2157,4,2,6.7,28,8,0,1,3.88,26516744
201573,10/1/2018,1187,2,1,6,35,8.5,0,0,5.83,12257583
201574,3/1/2016,1118,1,2,6.8,18,11.1,0,0,0.91,12647606
201575,6/1/2017,2042,5,4,5.2,31,22.5,0,0,1.6,23006205
201576,4/1/2016,1968,4,4,7.9,13,4.2,1,0,5.27,24400906
201577,9/1/2015,1928,3,2,7,36,7.6,0,0,6.15,25461023
201578,6/1/2023,2957,5,3,6,31,18.5,0,0,5.85,36581783
201579,6/1/2017,1275,3,3,7.2,23,13.3,1,0,3.3,15930397
201580,6/1/2010,1185,2,3,7.1,42,11.5,1,0,7.2,11999781
201581,7/1/2021,1868,2,2,4.1,7,28.1,1,0,1.57,17401842
201582,1/1/2023,1985,4,4,7.1,13,10.7,1,0,2.96,24716070
201583,4/1/2022,1064,3,3,7.1,14,12.9,0,1,6.51,11392547
201584,1/1/2020,1511,2,1,6.4,26,15.2,1,0,3.87,16747028
201585,12/1/2014,1422,3,1,5.3,29,21.2,1,0,0.69,13433559
201586,11/1/2020,1265,3,3,4.2,28,36.1,0,1,8.63,11433298
201587,4/1/2010,1511,1,1,9.9,26,1,1,0,4.61,24200021
201588,2/1/2012,1263,2,2,7.2,11,18.5,0,0,8.04,16709087
201589,12/1/2015,1623,3,4,8,34,11.8,0,0,4.4,25560642
201590,2/1/2017,2023,5,4,8.2,20,1.2,0,0,3.27,28551798
201591,12/1/2016,757,2,1,5.4,27,15.4,0,0,4.88,7421034
201592,6/1/2023,1259,2,2,7.9,38,8.9,1,0,3.73,17840265
201593,2/1/2018,1807,3,2,6.6,3,12.4,0,0,6.52,22756004
201594,7/1/2014,1568,3,2,4.3,44,13.7,1,1,7.36,11554659
201595,4/1/2014,500,1,1,5,18,20,0,1,4.43,4523561
201596,8/1/2010,1370,3,3,5.7,13,14.1,0,1,2.79,15074015
201597,8/1/2012,2628,5,4,7.5,20,7.7,1,0,1.26,38910823
201598,9/1/2011,1743,3,2,4.3,27,18.1,0,0,2.88,18046153
201599,1/1/2020,861,1,2,6,4,18.2,1,1,6.09,11829797
201600,1/1/2023,1962,4,4,10,8,3.5,1,1,4.94,34886342
201601,6/1/2021,1779,4,4,8.6,14,12.3,1,1,0.96,30754831
201602,6/1/2018,2207,4,3,8.2,13,13.6,1,0,2.96,31959893
201603,6/1/2015,1983,3,2,8.8,19,9.6,0,0,1.45,28104801
201604,9/1/2019,1302,4,2,4.5,15,23.4,1,0,4.32,13054284
201605,5/1/2010,1673,3,3,6.3,19,25,0,0,2.38,18639526
201606,10/1/2014,1615,4,4,6.5,31,5.9,1,1,4.55,20689074
201607,2/1/2014,1575,4,3,5.1,16,22.1,0,0,4.12,14468003
201608,7/1/2010,1677,4,3,4.9,49,15,0,0,3.08,13335971
201609,8/1/2022,2046,4,4,8.1,33,9.7,1,1,3.84,31321609
201610,1/1/2010,1537,3,2,7.1,18,12.3,1,1,7.55,16745091
201611,3/1/2023,849,1,1,8.9,22,1,1,0,3.97,12581405
201612,7/1/2020,2034,5,3,5.9,17,18.1,0,0,6.12,23843684
201613,6/1/2021,1858,4,4,8.3,12,3,0,1,2.13,24196554
201614,1/1/2011,1408,4,3,8,16,5.9,0,1,0.74,17844650
201615,3/1/2012,1078,2,3,5.7,30,19.5,1,0,2.36,11751257
201616,8/1/2014,1532,4,3,7.4,22,14,1,0,4.93,20621365
201617,7/1/2017,1993,4,2,4.5,19,23.6,0,0,3.22,18565121
201618,10/1/2021,2316,5,5,7.9,12,11.1,1,1,5.7,26932590
201619,4/1/2017,1638,4,3,7.9,12,8.9,0,0,6.2,24557218
201620,7/1/2020,1526,3,3,8.1,20,11.4,1,0,4.39,22337029
201621,9/1/2018,1979,4,3,2.6,19,23.9,1,0,3.52,15484225
201622,12/1/2017,2425,5,3,5.9,12,17.6,1,0,4.65,27684887
201623,5/1/2011,1539,3,2,7.2,26,15.8,1,1,4.03,22235686
201624,10/1/2018,1484,3,3,6.1,48,15.9,1,1,3,15574346
201625,10/1/2015,1271,2,2,6.6,18,11.2,0,0,3.14,12176900
201626,6/1/2016,1672,3,3,7.4,28,4.3,1,1,3.67,18936606
201627,9/1/2018,2238,3,4,5.7,14,16.8,1,1,5.2,25558866
201628,10/1/2020,805,3,3,5.3,12,11.8,1,0,3,8214437
201629,10/1/2013,2508,6,4,7,62,8,0,0,4.57,26302503
201630,8/1/2019,1781,4,4,7.7,31,12.1,0,1,2.73,24808546
201631,5/1/2017,1573,3,2,7.9,45,11,1,1,3.13,17886429
201632,1/1/2012,2742,5,3,6,25,12.3,1,0,7.77,32776383
201633,11/1/2016,2072,3,3,5,16,24.2,1,1,3.92,22603570
201634,10/1/2010,926,2,2,4.4,29,10.4,0,1,4.96,6859398
201635,12/1/2011,848,2,1,5.4,66,9.6,1,1,5.68,6215487
201636,12/1/2015,1840,5,4,7.9,23,11,0,0,3.38,22549394
201637,9/1/2016,1766,2,2,7.6,13,14.4,0,0,3.17,24406283
201638,10/1/2014,1563,3,3,8.3,30,13.7,0,1,0.5,18071561
201639,10/1/2015,1207,3,2,7.7,27,16.3,0,1,1.76,13294631
201640,1/1/2011,2043,5,4,6.3,43,12.5,0,0,3.06,21698956
201641,11/1/2017,1909,3,2,7.8,48,19.2,0,1,0.5,24189924
201642,7/1/2015,1358,2,1,7.2,11,7.9,1,1,4.87,14146564
201643,2/1/2013,793,1,1,7.4,37,14.7,0,0,3.86,8275519
201644,10/1/2018,2022,4,3,5.4,7,12.8,0,0,5.54,23630074
201645,8/1/2012,2142,4,3,7.5,5,13.5,1,1,5.63,28927917
201646,11/1/2020,1707,3,2,4,37,19.1,1,0,7.57,15402105
201647,10/1/2023,1840,5,3,7.3,6,8.3,0,0,5.36,23894112
201648,7/1/2015,1141,2,3,7.8,10,18.9,0,1,6.14,14415887
201649,8/1/2016,1562,3,3,6.4,19,3.7,1,0,1.09,17942390
201650,6/1/2021,2058,5,4,7.7,25,15,1,0,2.92,23043143
201651,10/1/2023,1664,4,3,6,37,11,0,1,1.76,20850083
201652,5/1/2016,679,2,2,5.9,17,13.4,1,0,1.99,8361882
201653,10/1/2011,2221,5,5,5.8,16,18.2,1,0,7.79,25365536
201654,10/1/2014,1658,3,2,6.2,27,18.8,1,0,3.03,17383224
201655,3/1/2013,1331,3,3,5.6,36,26.4,0,1,7.08,13099449
201656,10/1/2018,1493,3,2,8.5,19,8.1,0,0,5.8,22151213
201657,11/1/2014,2477,4,3,3.6,20,18.2,1,1,5.8,21061471
201658,4/1/2023,500,2,1,6.9,38,6.8,1,0,5.19,5347829
201659,3/1/2016,1553,2,2,7,19,10,1,0,1.43,19434997
201660,7/1/2017,2097,4,3,7.9,28,4.3,0,0,3.05,29122191
201661,12/1/2010,2224,4,3,8.2,10,8.5,1,1,0.5,29437034
201662,4/1/2023,1783,3,3,8.2,3,14.5,1,1,5.58,23997743
201663,12/1/2014,1930,4,2,6.1,28,11.5,0,0,4.57,21901993
201664,12/1/2017,2585,5,4,8.6,4,8.8,1,0,4.03,36715745
201665,12/1/2016,1574,3,4,5.1,24,21.5,1,1,4.53,16636089
201666,11/1/2023,1532,4,3,5.6,12,17,0,1,1.58,17376202
201667,10/1/2021,2518,4,3,6.7,25,7.9,1,1,2.54,26834972
201668,11/1/2016,758,1,1,6.2,44,15.4,1,0,5.74,8017460
201669,7/1/2022,2449,5,4,6.6,19,18.8,1,1,3.38,26288622
201670,7/1/2021,2241,4,3,5.9,17,17.2,1,1,5.9,23918686
201671,3/1/2015,1439,2,2,7,13,13.8,0,1,6.52,18095267
201672,10/1/2010,1339,3,3,9,23,6.6,0,0,3.32,20667528
201673,8/1/2018,1662,4,3,6.4,11,15.9,0,1,4.46,21231646
201674,6/1/2023,1950,3,3,6.4,41,12.2,0,1,4.71,21373764
201675,3/1/2020,1946,3,3,6.3,20,10.8,1,1,3.49,22497402
201676,6/1/2023,1210,3,3,8.6,14,15.9,0,1,2.17,18588256
201677,7/1/2023,640,3,3,6.7,40,7.6,0,1,4.67,7240981
201678,10/1/2013,1576,4,3,10,15,4.6,0,0,4.11,28949380
